сервер,id,название,тема,семейство,шагов,оцениваемых,курсы,флаги,создан
dev2,946,Феохромоцитома у ребенка: управление артериальной гипертензией при опухоли надпочечника,<p><strong>Клинический источник:</strong> Neuraxial-Enhanced Hemodynamic Control in a Nine-Year-Old Child With Pheochromocytoma: A Case Report. (2026)</p> <p><strong>Идентификатор источника:</strong> europepmc:41909323</p> <ul><li>PubMed: <,Прочее,10,10,95,публичный,2026-04-06
dev2,945,Опухолевая диссеминация при трансбронхиальной биопсии: механизмы и профилактика,"<p><strong>Клинический источник:</strong> Tumour Seeding After Transbronchial Biopsy: Mechanisms, Clinical Implications, and Prevention Strategies-A Narrative Review. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41936937</",Прочее,12,12,95,публичный,2026-04-06
dev2,944,Амилоидоз с поражением ЖКТ: диагностические трудности при множественном органном вовлечении,<p><strong>Клинический источник:</strong> Amyloidosis with predominant gastrointestinal symptoms: a challenge for physicians and a burden for patients: a case report. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41937196</,Прочее,10,10,95,публичный,2026-04-06
dev2,943,"Артериальная гипертензия: определение, эпидемиология и патогенез","Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Артериальная гипертензия: определение, эпидемиология и патогенез"", затем запустите поиск clinical cases.",Прочее,0,0,92,публичный,2026-04-03
dev2,921,Инфаркт миокарда без обструкции коронарных артерий во время операции,<p><strong>Клинический источник:</strong> Myocardial infarction with non-obstructive coronary arteries in a patient undergoing nephrectomy under general anesthesia. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41930273</p>,Прочее,9,9,89,публичный,2026-04-03
dev2,920,Абсцесс мозга после проникающего ранения черепа: хирургическое лечение и осложнения,<p><strong>Клинический источник:</strong> [Gunshot craniocerebral wound complicated by anaerobic brain abscess. Case report and literature review]. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41930433</p> <ul><li>PubMed:,Прочее,10,10,89,публичный,2026-04-03
dev2,682,Черновик кейса: раза в 2 года / 4 Назначение ингибиторов ГМК - КОА - редуктазы в максимально переносимых дозах в,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""раза в 2 года / 4 Назначение ингибиторов ГМК - КОА - редуктазы в максимально переносимых дозах в"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,681,Черновик кейса: Имеется лишь обоснование механизма действия вмешательства,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Имеется лишь обоснование механизма действия вмешательства"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,656,Анализ факторов риска и их кластеров в 21 регионе за период 1990-2010,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""risk factors and risk factor clusters in 21 regions, 1990 – 2010: a systematic analysis for"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,624,Назначение статинов в максимально переносимых дозах,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""раза в 2 года / 4 Назначение ингибиторов ГМК - КОА - редуктазы в максимально переносимых дозах в"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,623,Обоснование механизма действия медицинского вмешательства,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Имеется лишь обоснование механизма действия вмешательства"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,614,Подбор клинических кейсов для модуля,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Jan 11;11(1):452.»."", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,613,Сахарный диабет со стандартным гликемическим контролем и артериальная гипертензия,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""diabetes mellitus receiving standard but not intensive glycemic control. Hypertension."", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,612,Факторы риска и их кластеры в 21 регионе мира за период 1990-2010 гг,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""risk factors and risk factor clusters in 21 regions, 1990 – 2010: a systematic analysis for"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,611,Критерии оценки качества первичной медико-санитарной помощи взрослым,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля "".1. Критерии оценки качества первичной медико - санитарной помощи взрослым"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,610,Артериальная гипертензия при противоопухолевой терапии,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля "".1. Взаимосвязи АГ и рака / 3.6.21 .2. АГ, ассоциированная с противоопухолевой терапией"", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,609,Измерение артериального давления в клинической практике,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""мм рт. ст. [27]."", затем запустите поиск clinical cases.",Прочее,9,9,83,публичный,2026-04-02
dev2,608,Кодирование и клиническая картина заболеваний - общие принципы,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Особенности кодирования заболевания или состояния (группы заболеваний или / 1.6 Клиническая картина заболевания или состояния (группы заболеваний или"", затем запустите п",Прочее,9,9,83,публичный,2026-04-02
dev2,589,Лечение мобильного тромба аорты аспирином,"<p><strong>Клинический источник:</strong> Management of Mobile Aortic Thrombus With Aspirin Monotherapy. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41924688</p> <ul><li>PubMed: <a href=""https://pmc.ncbi.nlm.nih.gov/artic",Прочее,9,9,80,публичный,2026-04-02
dev2,588,Абсцесс печени после перфорации двенадцатиперстной кишки рыбной костью,"<p><strong>Клинический источник:</strong> Fish bone-induced liver abscess secondary to duodenal perforation: a case report. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41924741</p> <ul><li>PubMed: <a href=""https://pmc.ncb",Прочее,9,9,80,публичный,2026-04-02
dev2,587,Нарушения сна и дыхания при спинальной мышечной атрофии,<p><strong>Клинический источник:</strong> Sleep phenotypes and respiratory disturbances in spinal muscular atrophy: A systematic review of clinical evidence. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41924788</p> <ul><l,Прочее,9,9,80,публичный,2026-04-02
dev2,580,Управление гипертоническим кризом: неотложная помощь и тактика лечения,"<p><strong>Клинический источник:</strong> Managing a Patient With Hypertensive Crisis. (2025)</p> <p><strong>Идентификатор источника:</strong> europepmc:40951055</p> <ul><li>PubMed: <a href=""https://pmc.ncbi.nlm.nih.gov/articles/PMC12431168",Прочее,9,9,77,публичный,2026-04-02
dev2,579,Синдром Кушинга с сердечной недостаточностью: деформация миокарда и сохраненная фракция выброса,<p><strong>Клинический источник:</strong> Global Longitudinal Strain Reduction With Apical Sparing in Cushing Syndrome-Related Heart Failure With Preserved Ejection Fraction (HFpEF): A Case Report. (2025)</p> <p><strong>Идентификатор источн,Прочее,9,9,77,публичный,2026-04-02
dev2,569,2018 ESC/ESH Guidelines for the management of arterial hypertension [openalex-30165516-2018,"<p><strong>Клинический источник:</strong> 2018 ESC/ESH Guidelines for the management of arterial hypertension (2018)</p> <p><strong>Идентификатор источника:</strong> openalex:30165516</p> <ul><li>PubMed: <a href=""https://doi.org/10.1093/eur",Прочее,9,9,74,публичный,2026-04-02
dev2,568,2013 ESH/ESC Guidelines for the management of arterial hypertension [openalex-23771844-2013,"<p><strong>Клинический источник:</strong> 2013 ESH/ESC Guidelines for the management of arterial hypertension (2013)</p> <p><strong>Идентификатор источника:</strong> openalex:23771844</p> <ul><li>PubMed: <a href=""https://doi.org/10.1093/eur",Прочее,9,9,74,публичный,2026-04-02
dev2,567,Renal Thrombotic Microangiopathy due to Hypertensive Emergency. [europepmc-40704299-202,"<p><strong>Клинический источник:</strong> Renal Thrombotic Microangiopathy due to Hypertensive Emergency. (2025)</p> <p><strong>Идентификатор источника:</strong> europepmc:40704299</p> <ul><li>PubMed: <a href=""https://pmc.ncbi.nlm.nih.gov/a",Прочее,9,9,74,публичный,2026-04-02
dev2,566,Тест 5: Артериальная Гипертония,"Артериальная гипертония (АГ) — синдром повышения артериального давления выше пороговых значений (САД ≥140 и/или ДАД ≥90 мм рт. ст.), связанный с повышением сердечно-сосудистого риска. Гипертоническая болезнь — хроническое заболевание с повы",Прочее,9,9,54,публичный,2026-04-02
dev2,558,Клинические решения при артериальной гипертонии: индивидуализация терапии по ESH/ESC,"<p><strong>Клинический источник:</strong> 2013 ESH/ESC Guidelines for the management of arterial hypertension (2013)</p> <p><strong>Идентификатор источника:</strong> openalex:23771844</p> <ul><li>PubMed: <a href=""https://doi.org/10.1093/eur",Прочее,9,9,54,публичный,2026-04-02
dev2,557,Принципы и уровни доказательности в рекомендациях ESH/ESC по гипертонии,<p><strong>Клинический источник:</strong> 2013 Practice guidelines for the management of arterial hypertension of the European Society of Hypertension (ESH) and the European Society of Cardiology (ESC) (2013)</p> <p><strong>Идентификатор ис,Прочее,9,9,54,публичный,2026-04-02
dev2,556,Последовательная блокада нефрона против двойной блокады РАС с бисопрололом при резистентной гипертонии,"<p><strong>Клинический источник:</strong> Effect of Sequential Nephron Blockade versus Dual Renin-Angiotensin System Blockade Plus Bisoprolol in the Treatment of Resistant Hypertension, a Randomized Controlled Trial (Resistant Hypertension",Прочее,9,9,54,публичный,2026-04-02
dev2,555,Тест 4: Артериальная Гипертония,"Модуль содержит терминологический справочник и определения, относящиеся к артериальной гипертонии (АГ). Представлены ключевые понятия: артериальная гипертензия определяется как синдром повышения артериального давления выше пороговых значени",Прочее,9,9,54,публичный,2026-04-02
dev2,554,Неоваскуляризация хориоидеи как осложнение гестационной гипертонии в послеродовом периоде,<p><strong>Клинический источник:</strong> Choroidal Neovascularization as a Postpartum Complication of Gestational Hypertension: A Case Report. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41920594</p> <ul><li>PubMed: <a h,Прочее,9,9,54,публичный,2026-04-02
dev2,553,Акклеточный дермальный трансплантат с вакуумной терапией в лечении послеоперационной раны,<p><strong>Клинический источник:</strong> Combining Acellular Dermal Grafts With Negative-Pressure Wound Therapy in a Postsurgical Wound: A Case Report. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41920930</p> <ul><li>Pub,Прочее,9,9,54,публичный,2026-04-02
dev2,552,Peritonит от укуса собаки у реципиента трансплантата печени и почки,<p><strong>Клинический источник:</strong> Capnocytophaga canimorsus peritonitis in a simultaneous liver-kidney transplant recipient: A case report and review of the literature. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:,Прочее,9,9,54,публичный,2026-04-02
dev2,551,Артериальная гипертония: диагностика и начало лечения,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Артериальная Гипертония"", затем запустите поиск clinical cases.",Прочее,9,9,54,публичный,2026-04-02
dev2,418,Собеседование на Диком Западе1 copy Copy,"Начинающий фармацевт шёл на собеседование, ударился головой и во сне проходит отбор в аптеке Дикого Запада: главный провизор уехал, лавку нельзя закрыть — нужны ответы. После успеха — пробуждение.",Прочее,8,8,,"копия, публичный",2026-04-13
dev2,417,Игра ОЗОН Противовирусные препараты,Квест ОЗОН Противовирусные препараты,Аптека и фармацевтика,13,13,,публичный,2026-04-13
dev2,416,Игра ОЗОН Гепатопротекторные и желчегонные препараты,Кейс 1 — Холикрон; кейс 2 — Эсслиал форте; кейс 3 — Экурохол.,Прочее,7,4,,публичный,2026-04-13
dev2,415,Игра ОЗОН Возврат тонометра,Диалоговый сценарий 18-29 по возврату/обмену тонометра.,Прочее,3,2,,публичный,2026-04-13
dev2,414,Игра ОЗОН Продажа тонометра,"Диалоговый тренажёр: корректная продажа тонометра в аптеке (порядок действий, правовые нюансы, финализация сделки).",Прочее,3,2,,публичный,2026-04-13
dev2,403,Собеседование на Диком Западе1 copy,"Начинающий фармацевт шёл на собеседование, ударился головой и во сне проходит отбор в аптеке Дикого Запада: главный провизор уехал, лавку нельзя закрыть — нужны ответы. После успеха — пробуждение.",Прочее,8,8,,"копия, публичный",2026-04-13
dev2,401,Озон первая аптека,Квест про первую аптеку,Аптека и фармацевтика,15,15,,публичный,2026-04-09
dev2,399,ОЗОН Противовирусные препараты,Квест ОЗОН Противовирусные препараты,Аптека и фармацевтика,13,13,,публичный,2026-04-09
dev2,398,ОЗОН Гепатопротекторные и желчегонные препараты,Кейс 1 — Холикрон; кейс 2 — Эсслиал форте; кейс 3 — Экурохол.,Прочее,7,4,,публичный,2026-04-12
dev2,397,ОЗОН Возврат тонометра,Диалоговый сценарий 18-29 по возврату/обмену тонометра.,Прочее,3,2,,публичный,2026-04-13
dev2,395,ОЗОН Продажа тонометра,"Диалоговый тренажёр: корректная продажа тонометра в аптеке (порядок действий, правовые нюансы, финализация сделки).",Прочее,3,2,,публичный,2026-04-13
dev2,326,Укус клеща copy,Помощь населению 05,Прочее,26,26,,"копия, публичный",2026-04-09
